# Time (s),Width (um),Depth (um),Cap (um)
3.864964705882353250e-03,1.396079999999999956e-04,1.001530134439106590e-04,6.272106470954779030e-05
3.865127647058823942e-03,1.396079999999999956e-04,1.001530134439106590e-04,6.272106470954779030e-05
3.865290588235294634e-03,1.396079999999999956e-04,1.001530134439106590e-04,6.272106470954779030e-05
3.865453529411765326e-03,1.396079999999999956e-04,1.001530134439106590e-04,6.272106470954779030e-05
3.865616470588235584e-03,1.396079999999999956e-04,1.001530134439106590e-04,6.272106470954779030e-05
3.865779411764706276e-03,1.396079999999999956e-04,1.001530134439106590e-04,6.272106470954779030e-05
3.865942352941176968e-03,1.398850000000000202e-04,1.003517297404263726e-04,6.284551126651119533e-05
3.866105294117647227e-03,1.398850000000000202e-04,1.003517297404263726e-04,6.284551126651119533e-05
3.866268235294118352e-03,1.398850000000000202e-04,1.003517297404263726e-04,6.284551126651119533e-05
3.866431176470588611e-03,1.398850000000000202e-04,1.003517297404263726e-04,6.284551126651119533e-05
3.866594117647059736e-03,1.401619999999999906e-04,1.005504460369420456e-04,6.296995782347455971e-05
3.866757058823529995e-03,1.398850000000000202e-04,1.003517297404263726e-04,6.284551126651119533e-05
3.866920000000000253e-03,1.398850000000000202e-04,1.003517297404263726e-04,6.284551126651119533e-05
3.867082941176470945e-03,1.401619999999999906e-04,1.005504460369420456e-04,6.296995782347455971e-05
3.867245882352941637e-03,1.401619999999999906e-04,1.005504460369420456e-04,6.296995782347455971e-05
3.867408823529411895e-03,1.401619999999999906e-04,1.005504460369420456e-04,6.296995782347455971e-05
3.867571764705882587e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.867734705882353279e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.867897647058823538e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.868060588235294663e-03,1.401619999999999906e-04,1.005504460369420456e-04,6.296995782347455971e-05
3.868223529411764922e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.868386470588235614e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.868549411764706306e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.868712352941176998e-03,1.407160000000000127e-04,1.009478786299734457e-04,6.321885093740135624e-05
3.868875294117647690e-03,1.407160000000000127e-04,1.009478786299734457e-04,6.321885093740135624e-05
3.869038235294118382e-03,1.407160000000000127e-04,1.009478786299734457e-04,6.321885093740135624e-05
3.869201176470588640e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.869364117647059332e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.869527058823530024e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.869690000000000282e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.869852941176471408e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.870015882352941666e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.870178823529412358e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.870341764705882617e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.870504705882353309e-03,1.401619999999999906e-04,1.005504460369420456e-04,6.296995782347455971e-05
3.870667647058823567e-03,1.401619999999999906e-04,1.005504460369420456e-04,6.296995782347455971e-05
3.870830588235294693e-03,1.401619999999999906e-04,1.005504460369420456e-04,6.296995782347455971e-05
3.870993529411764951e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.871156470588235209e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.871319411764706335e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.871482352941176593e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.871645294117647719e-03,1.401619999999999906e-04,1.005504460369420456e-04,6.296995782347455971e-05
3.871808235294117977e-03,1.401619999999999906e-04,1.005504460369420456e-04,6.296995782347455971e-05
3.871971176470588669e-03,1.401619999999999906e-04,1.005504460369420456e-04,6.296995782347455971e-05
3.872134117647059361e-03,1.401619999999999906e-04,1.005504460369420456e-04,6.296995782347455971e-05
3.872297058823530053e-03,1.401619999999999906e-04,1.005504460369420456e-04,6.296995782347455971e-05
3.872460000000000312e-03,1.401619999999999906e-04,1.005504460369420456e-04,6.296995782347455971e-05
3.872622941176471437e-03,1.401619999999999906e-04,1.005504460369420456e-04,6.296995782347455971e-05
3.872785882352941696e-03,1.401619999999999906e-04,1.005504460369420456e-04,6.296995782347455971e-05
3.872948823529411954e-03,1.398850000000000202e-04,1.003517297404263726e-04,6.284551126651119533e-05
3.873111764705883080e-03,1.398850000000000202e-04,1.003517297404263726e-04,6.284551126651119533e-05
3.873274705882353338e-03,1.398850000000000202e-04,1.003517297404263726e-04,6.284551126651119533e-05
3.873437647058824464e-03,1.398850000000000202e-04,1.003517297404263726e-04,6.284551126651119533e-05
3.873600588235294722e-03,1.398850000000000202e-04,1.003517297404263726e-04,6.284551126651119533e-05
3.873763529411764980e-03,1.398850000000000202e-04,1.003517297404263726e-04,6.284551126651119533e-05
3.873926470588235239e-03,1.398850000000000202e-04,1.003517297404263726e-04,6.284551126651119533e-05
3.874089411764706364e-03,1.396079999999999956e-04,1.001530134439106590e-04,6.272106470954779030e-05
3.874252352941176623e-03,1.396079999999999956e-04,1.001530134439106590e-04,6.272106470954779030e-05
3.874415294117647748e-03,1.396079999999999956e-04,1.001530134439106590e-04,6.272106470954779030e-05
3.874578235294118007e-03,1.396079999999999956e-04,1.001530134439106590e-04,6.272106470954779030e-05
3.874741176470588265e-03,1.398850000000000202e-04,1.003517297404263726e-04,6.284551126651119533e-05
3.874904117647059391e-03,1.398850000000000202e-04,1.003517297404263726e-04,6.284551126651119533e-05
3.875067058823529649e-03,1.398850000000000202e-04,1.003517297404263726e-04,6.284551126651119533e-05
3.875230000000000341e-03,1.398850000000000202e-04,1.003517297404263726e-04,6.284551126651119533e-05
3.875392941176471033e-03,1.398850000000000202e-04,1.003517297404263726e-04,6.284551126651119533e-05
3.875555882352941725e-03,1.398850000000000202e-04,1.003517297404263726e-04,6.284551126651119533e-05
3.875718823529411983e-03,1.398850000000000202e-04,1.003517297404263726e-04,6.284551126651119533e-05
3.875881764705883109e-03,1.398850000000000202e-04,1.003517297404263726e-04,6.284551126651119533e-05
3.876044705882353367e-03,1.398850000000000202e-04,1.003517297404263726e-04,6.284551126651119533e-05
3.876207647058824493e-03,1.398850000000000202e-04,1.003517297404263726e-04,6.284551126651119533e-05
3.876370588235294751e-03,1.398850000000000202e-04,1.003517297404263726e-04,6.284551126651119533e-05
3.876533529411765010e-03,1.398850000000000202e-04,1.003517297404263726e-04,6.284551126651119533e-05
3.876696470588236135e-03,1.398850000000000202e-04,1.003517297404263726e-04,6.284551126651119533e-05
3.876859411764706394e-03,1.398850000000000202e-04,1.003517297404263726e-04,6.284551126651119533e-05
3.877022352941177086e-03,1.398850000000000202e-04,1.003517297404263726e-04,6.284551126651119533e-05
3.877185294117646910e-03,1.398850000000000202e-04,1.003517297404263726e-04,6.284551126651119533e-05
3.877348235294118036e-03,1.398850000000000202e-04,1.003517297404263726e-04,6.284551126651119533e-05
3.877511176470588294e-03,1.398850000000000202e-04,1.003517297404263726e-04,6.284551126651119533e-05
3.877674117647059420e-03,1.398850000000000202e-04,1.003517297404263726e-04,6.284551126651119533e-05
3.877837058823529678e-03,1.398850000000000202e-04,1.003517297404263726e-04,6.284551126651119533e-05
3.878000000000000370e-03,1.398850000000000202e-04,1.003517297404263726e-04,6.284551126651119533e-05
3.878162941176471062e-03,1.398850000000000202e-04,1.003517297404263726e-04,6.284551126651119533e-05
3.878325882352941321e-03,1.398850000000000202e-04,1.003517297404263726e-04,6.284551126651119533e-05
3.878488823529412013e-03,1.401619999999999906e-04,1.005504460369420456e-04,6.296995782347455971e-05
3.878651764705882705e-03,1.401619999999999906e-04,1.005504460369420456e-04,6.296995782347455971e-05
3.878814705882353397e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.878977647058823655e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.879140588235294781e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.879303529411765039e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.879466470588236165e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.879629411764706423e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.879792352941177115e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.879955294117647807e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.880118235294118065e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.880281176470588757e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.880444117647059449e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.880607058823529708e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.880769999999999966e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.880932941176471092e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.881095882352941350e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.881258823529412042e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.881421764705882734e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.881584705882353426e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.881747647058823684e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.881910588235294376e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.882073529411765068e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.882236470588235327e-03,1.404390000000000152e-04,1.007491623334577592e-04,6.309440438043796475e-05
3.882399411764706453e-03,1.407160000000000127e-04,1.009478786299734457e-04,6.321885093740135624e-05
3.882562352941176711e-03,1.407160000000000127e-04,1.009478786299734457e-04,6.321885093740135624e-05
3.882725294117647837e-03,1.407160000000000127e-04,1.009478786299734457e-04,6.321885093740135624e-05
3.882888235294118095e-03,1.407160000000000127e-04,1.009478786299734457e-04,6.321885093740135624e-05
3.883051176470588787e-03,1.407160000000000127e-04,1.009478786299734457e-04,6.321885093740135624e-05
3.883214117647059479e-03,1.407160000000000127e-04,1.009478786299734457e-04,6.321885093740135624e-05
3.883377058823530171e-03,1.407160000000000127e-04,1.009478786299734457e-04,6.321885093740135624e-05
3.883540000000000429e-03,1.407160000000000127e-04,1.009478786299734457e-04,6.321885093740135624e-05
3.883702941176471121e-03,1.407160000000000127e-04,1.009478786299734457e-04,6.321885093740135624e-05
3.883865882352941813e-03,1.407160000000000127e-04,1.009478786299734457e-04,6.321885093740135624e-05
3.884028823529411638e-03,1.407160000000000127e-04,1.009478786299734457e-04,6.321885093740135624e-05
3.884191764705882764e-03,1.407160000000000127e-04,1.009478786299734457e-04,6.321885093740135624e-05
3.884354705882353022e-03,1.407160000000000127e-04,1.009478786299734457e-04,6.321885093740135624e-05
3.884517647058823714e-03,1.407160000000000127e-04,1.009478786299734457e-04,6.321885093740135624e-05
3.884680588235294406e-03,1.407160000000000127e-04,1.009478786299734457e-04,6.321885093740135624e-05
3.884843529411765098e-03,1.407160000000000127e-04,1.009478786299734457e-04,6.321885093740135624e-05
3.885006470588235356e-03,1.407160000000000127e-04,1.009478786299734457e-04,6.321885093740135624e-05
3.885169411764706482e-03,1.407160000000000127e-04,1.009478786299734457e-04,6.321885093740135624e-05
3.885332352941176740e-03,1.407160000000000127e-04,1.009478786299734457e-04,6.321885093740135624e-05
3.885495294117647432e-03,1.407160000000000127e-04,1.009478786299734457e-04,6.321885093740135624e-05
3.885658235294118124e-03,1.407160000000000127e-04,1.009478786299734457e-04,6.321885093740135624e-05
3.885821176470588383e-03,1.407160000000000127e-04,1.009478786299734457e-04,6.321885093740135624e-05
3.885984117647059508e-03,1.407160000000000127e-04,1.009478786299734457e-04,6.321885093740135624e-05
3.886147058823529767e-03,1.409930000000000102e-04,1.011465949264891458e-04,6.334329749436473417e-05
3.886310000000000459e-03,1.409930000000000102e-04,1.011465949264891458e-04,6.334329749436473417e-05
3.886472941176471151e-03,1.409930000000000102e-04,1.011465949264891458e-04,6.334329749436473417e-05
3.886635882352941843e-03,1.409930000000000102e-04,1.011465949264891458e-04,6.334329749436473417e-05
3.886798823529412101e-03,1.409930000000000102e-04,1.011465949264891458e-04,6.334329749436473417e-05
3.886961764705883227e-03,1.412700000000000078e-04,1.013453112230048323e-04,6.346774405132812565e-05
3.887124705882353485e-03,1.412700000000000078e-04,1.013453112230048323e-04,6.346774405132812565e-05
3.887287647058823310e-03,1.412700000000000078e-04,1.013453112230048323e-04,6.346774405132812565e-05
3.887450588235294435e-03,1.412700000000000078e-04,1.013453112230048323e-04,6.346774405132812565e-05
3.887613529411764694e-03,1.412700000000000078e-04,1.013453112230048323e-04,6.346774405132812565e-05
3.887776470588235819e-03,1.412700000000000078e-04,1.013453112230048323e-04,6.346774405132812565e-05
3.887939411764706078e-03,1.412700000000000078e-04,1.013453112230048323e-04,6.346774405132812565e-05
3.888102352941176770e-03,1.412700000000000078e-04,1.013453112230048323e-04,6.346774405132812565e-05
3.888265294117647462e-03,1.412700000000000078e-04,1.013453112230048323e-04,6.346774405132812565e-05
3.888428235294118154e-03,1.412700000000000078e-04,1.013453112230048323e-04,6.346774405132812565e-05
3.888591176470588412e-03,1.412700000000000078e-04,1.013453112230048323e-04,6.346774405132812565e-05
3.888754117647059538e-03,1.412700000000000078e-04,1.013453112230048323e-04,6.346774405132812565e-05
3.888917058823529796e-03,1.412700000000000078e-04,1.013453112230048323e-04,6.346774405132812565e-05
3.889080000000000054e-03,1.412700000000000078e-04,1.013453112230048323e-04,6.346774405132812565e-05
3.889242941176471180e-03,1.412700000000000078e-04,1.013453112230048323e-04,6.346774405132812565e-05
3.889405882352941438e-03,1.412700000000000078e-04,1.013453112230048323e-04,6.346774405132812565e-05
3.889568823529412564e-03,1.412700000000000078e-04,1.013453112230048323e-04,6.346774405132812565e-05
3.889731764705882822e-03,1.412700000000000078e-04,1.013453112230048323e-04,6.346774405132812565e-05
3.889894705882353514e-03,1.412700000000000078e-04,1.013453112230048323e-04,6.346774405132812565e-05
3.890057647058824206e-03,1.415470000000000595e-04,1.015440275195205730e-04,6.359219060829153069e-05
3.890220588235294898e-03,1.415470000000000595e-04,1.015440275195205730e-04,6.359219060829153069e-05
3.890383529411765157e-03,1.415470000000000595e-04,1.015440275195205730e-04,6.359219060829153069e-05
3.890546470588236282e-03,1.415470000000000595e-04,1.015440275195205730e-04,6.359219060829153069e-05
3.890709411764706107e-03,1.415470000000000595e-04,1.015440275195205730e-04,6.359219060829153069e-05
3.890872352941176365e-03,1.415470000000000595e-04,1.015440275195205730e-04,6.359219060829153069e-05
3.891035294117647491e-03,1.415470000000000595e-04,1.015440275195205730e-04,6.359219060829153069e-05
3.891198235294117749e-03,1.415470000000000595e-04,1.015440275195205730e-04,6.359219060829153069e-05
3.891361176470588441e-03,1.415470000000000595e-04,1.015440275195205730e-04,6.359219060829153069e-05
3.891524117647059133e-03,1.415470000000000595e-04,1.015440275195205730e-04,6.359219060829153069e-05
3.891687058823529825e-03,1.415470000000000595e-04,1.015440275195205730e-04,6.359219060829153069e-05
3.891850000000000084e-03,1.415470000000000595e-04,1.015440275195205730e-04,6.359219060829153069e-05
3.892012941176471209e-03,1.415470000000000595e-04,1.015440275195205730e-04,6.359219060829153069e-05
3.892175882352941468e-03,1.415470000000000595e-04,1.015440275195205730e-04,6.359219060829153069e-05
3.892338823529412593e-03,1.415470000000000595e-04,1.015440275195205730e-04,6.359219060829153069e-05
3.892501764705882852e-03,1.415470000000000595e-04,1.015440275195205730e-04,6.359219060829153069e-05
3.892664705882353110e-03,1.415470000000000595e-04,1.015440275195205730e-04,6.359219060829153069e-05
3.892827647058824236e-03,1.415470000000000595e-04,1.015440275195205730e-04,6.359219060829153069e-05
3.892990588235294494e-03,1.415470000000000595e-04,1.015440275195205730e-04,6.359219060829153069e-05
3.893153529411765186e-03,1.415470000000000595e-04,1.015440275195205730e-04,6.359219060829153069e-05
3.893316470588235878e-03,1.415470000000000595e-04,1.015440275195205730e-04,6.359219060829153069e-05
3.893479411764706570e-03,1.415470000000000595e-04,1.015440275195205730e-04,6.359219060829153069e-05
3.893642352941176828e-03,1.415470000000000595e-04,1.015440275195205730e-04,6.359219060829153069e-05
3.893805294117647954e-03,1.418240000000000028e-04,1.017427438160362324e-04,6.371663716525489507e-05
3.893968235294118212e-03,1.418240000000000028e-04,1.017427438160362324e-04,6.371663716525489507e-05
3.894131176470588471e-03,1.418240000000000028e-04,1.017427438160362324e-04,6.371663716525489507e-05
3.894294117647059163e-03,1.418240000000000028e-04,1.017427438160362324e-04,6.371663716525489507e-05
3.894457058823529421e-03,1.418240000000000028e-04,1.017427438160362324e-04,6.371663716525489507e-05
3.894620000000000113e-03,1.418240000000000028e-04,1.017427438160362324e-04,6.371663716525489507e-05
3.894782941176470805e-03,1.418240000000000028e-04,1.017427438160362324e-04,6.371663716525489507e-05
3.894945882352941497e-03,1.418240000000000028e-04,1.017427438160362324e-04,6.371663716525489507e-05
3.895108823529411755e-03,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
3.895271764705882881e-03,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
3.895434705882353139e-03,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
3.895597647058824265e-03,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
3.895760588235294523e-03,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
3.895923529411765215e-03,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
3.896086470588235907e-03,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
3.896249411764706166e-03,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
3.896412352941176858e-03,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
3.896575294117647550e-03,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
3.896738235294118242e-03,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
3.896901176470588500e-03,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
3.897064117647059626e-03,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
3.897227058823529884e-03,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
3.897390000000001010e-03,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
3.897552941176470834e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
3.897715882352941526e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
3.897878823529411785e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
3.898041764705882477e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
3.898204705882353169e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
3.898367647058823427e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
3.898530588235294553e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
3.898693529411764811e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
3.898856470588235937e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
3.899019411764706195e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
3.899182352941176887e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
3.899345294117647579e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
3.899508235294118271e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
3.899671176470588529e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
3.899834117647059655e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
3.899997058823529913e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
3.900160000000000172e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
3.900322941176471297e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
3.900485882352941556e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
3.900648823529412682e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
3.900811764705882940e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
3.900974705882353198e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
3.901137647058823456e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
3.901300588235294582e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
3.901463529411764840e-03,1.426549999999999953e-04,1.023388927055833054e-04,6.408997683614505597e-05
3.901626470588235099e-03,1.426549999999999953e-04,1.023388927055833054e-04,6.408997683614505597e-05
3.901789411764706225e-03,1.426549999999999953e-04,1.023388927055833054e-04,6.408997683614505597e-05
3.901952352941176483e-03,1.426549999999999953e-04,1.023388927055833054e-04,6.408997683614505597e-05
3.902115294117647609e-03,1.426549999999999953e-04,1.023388927055833054e-04,6.408997683614505597e-05
3.902278235294117867e-03,1.426549999999999953e-04,1.023388927055833054e-04,6.408997683614505597e-05
3.902441176470588559e-03,1.426549999999999953e-04,1.023388927055833054e-04,6.408997683614505597e-05
3.902604117647059251e-03,1.426549999999999953e-04,1.023388927055833054e-04,6.408997683614505597e-05
3.902767058823529943e-03,1.426549999999999953e-04,1.023388927055833054e-04,6.408997683614505597e-05
3.902930000000000201e-03,1.426549999999999953e-04,1.023388927055833054e-04,6.408997683614505597e-05
3.903092941176471327e-03,1.426549999999999953e-04,1.023388927055833054e-04,6.408997683614505597e-05
3.903255882352941585e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
3.903418823529412711e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
3.903581764705882969e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
3.903744705882353228e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
3.903907647058824353e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
3.904070588235294612e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
3.904233529411765304e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
3.904396470588235562e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
3.904559411764706254e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
3.904722352941176512e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
3.904885294117647638e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
3.905048235294117896e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
3.905211176470588588e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
3.905374117647059280e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
3.905537058823529539e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
3.905700000000000231e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
3.905862941176470923e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
3.906025882352941615e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
3.906188823529412307e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
3.906351764705882565e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
3.906514705882353257e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
3.906677647058823949e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
3.906840588235294641e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
3.907003529411765333e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
3.907166470588236025e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
3.907329411764706717e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
3.907492352941177409e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
3.907655294117647234e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
3.907818235294117926e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
3.907981176470588618e-03,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
3.908144117647059310e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
3.908307058823530002e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
3.908470000000000694e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
3.908632941176470518e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
3.908795882352942078e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
3.908958823529411902e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
3.909121764705882594e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
3.909284705882353286e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
3.909447647058823978e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
3.909610588235294670e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
3.909773529411765362e-03,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
3.909936470588236054e-03,1.426549999999999953e-04,1.023388927055833054e-04,6.408997683614505597e-05
3.910099411764706746e-03,1.426549999999999953e-04,1.023388927055833054e-04,6.408997683614505597e-05
3.910262352941177438e-03,1.426549999999999953e-04,1.023388927055833054e-04,6.408997683614505597e-05
3.910425294117647263e-03,1.426549999999999953e-04,1.023388927055833054e-04,6.408997683614505597e-05
3.910588235294118822e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
3.910751176470588647e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
3.910914117647059339e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
3.911077058823530031e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
3.911239999999999856e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
3.911402941176470548e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
3.911565882352941240e-03,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
3.911728823529411932e-03,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
3.911891764705882624e-03,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
3.912054705882353316e-03,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
3.912217647058824008e-03,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
